Date,Open,High,Low,Close,Volume,EMA-12,EMA-26,MACD,Signal
2021-07-16,87.3200,88.0300,85.6800,85.8900,35860700,88.8516,87.2422,1.6094,2.4109
2021-07-19,84.9900,87.2300,84.2400,86.5800,39244800,88.5021,87.1931,1.3090,2.1905
2021-07-20,87.0900,87.7700,85.1700,87.1100,28089000,88.2879,87.1870,1.1010,1.9726
2021-07-21,87.2500,89.4900,86.9000,89.4100,29469900,88.4606,87.3516,1.1089,1.7999
2021-07-22,89.4000,91.3600,89.0800,91.2100,33730100,88.8836,87.6374,1.2461,1.6891
2021-07-23,91.3500,92.3700,90.1900,92.1500,31708900,89.3861,87.9717,1.4144,1.6342
2021-07-26,92.0100,92.7500,91.1200,91.8200,27668500,89.7605,88.2568,1.5038,1.6081
2021-07-27,92.9400,94.1000,89.1000,91.0300,69427000,89.9558,88.4622,1.4936,1.5852
2021-07-28,93.4400,98.7100,89.6500,97.9300,140561000,91.1826,89.1635,2.0191,1.6720
2021-07-29,96.5800,105.7400,96.5800,102.9500,164091800,92.9930,90.1847,2.8083,1.8992
2021-07-30,101.6000,106.9700,101.3800,106.1900,125632000,95.0233,91.3703,3.6530,2.2500
2021-08-02,105.9300,110.3300,103.8300,108.6300,115581900,97.1166,92.6488,4.4678,2.6936
2021-08-03,108.1500,114.8500,107.6600,112.5600,157723100,99.4925,94.1237,5.3688,3.2286
2021-08-04,114.3600,122.4900,114.1600,118.7700,225368700,102.4583,95.9494,6.5089,3.8847
2021-08-05,116.6300,117.6800,111.5900,112.3500,137860900,103.9801,97.1642,6.8159,4.4709
2021-08-06,110.5500,116.2600,109.7000,110.1100,143899000,104.9232,98.1232,6.8000,4.9367
2021-08-9,111.3100,112.3300,107.0600,107.5800,115749900,105.3319,98.8237,6.5082,5.2510
2021-08-10,107.9000,109.1700,104.3600,106.4800,113012300,105.5085,99.3908,6.1177,5.4244
2021-08-11,107.6000,109.7900,105.6200,107.6800,91788300,105.8426,100.0048,5.8378,5.5071
2021-08-12,107.3900,108.4400,105.8600,106.5000,60578700,105.9437,100.4859,5.4578,5.4972
2021-08-13,107.1700,111.7100,106.5700,110.5500,100135700,106.6524,101.2314,5.4210,5.4820
2021-08-16,110.2000,111.5800,105.8700,107.4800,73325400,106.7797,101.6943,5.0854,5.4027
2021-08-17,106.6400,108.7000,105.3500,107.5600,74053900,106.8998,102.1288,4.7710,5.2763
2021-08-18,107.3500,108.0700,103.2700,103.4400,79387900,106.3675,102.2259,4.1416,5.0494
2021-08-19,103.3200,106.1800,101.9800,103.7000,71117500,105.9571,102.3351,3.6220,4.7639
2021-08-20,104.3200,105.9800,103.9900,104.6500,55227600,105.7560,102.5066,3.2494,4.4610
2021-08-23,105.3000,109.0200,104.8600,108.7700,68835300,106.2197,102.9705,3.2492,4.2186
2021-08-24,109.4500,109.6100,107.2800,107.6500,51239300,106.4398,103.3172,3.1226,3.9994
2021-08-25,108.1300,109.9100,107.4500,108.3000,45485500,106.7259,103.6863,3.0397,3.8075
2021-08-26,108.5700,109.2300,106.8400,107.2700,51442500,106.8096,103.9517,2.8579,3.6176
2021-08-27,108.0100,111.7800,107.8000,111.4000,61030000,107.5159,104.5034,3.0124,3.4965
2021-08-30,112.6100,114.4900,111.2600,111.3200,56130500,108.1011,105.0084,3.0927,3.4158
2021-08-31,111.2600,111.2600,109.0300,110.7200,49339000,108.5040,105.4315,3.0726,3.3471
2021-09-01,111.3000,111.8500,109.8500,109.9900,38579600,108.7326,105.7691,2.9635,3.2704
2021-09-02,110.3200,110.8800,108.7700,109.2000,40090500,108.8045,106.0233,2.7813,3.1726
2021-09-03,108.8500,111.1700,108.5000,109.9200,42605800,108.9761,106.3119,2.6642,3.0709
2021-09-07,109.9600,110.5800,108.6600,109.1500,28815200,109.0029,106.5221,2.4807,2.9529
2021-09-08,108.8800,109.3000,105.5200,106.1700,43067900,108.5671,106.4961,2.0710,2.7765
2021-09-9,106.5600,107.3000,105.8400,106.1500,31857900,108.1952,106.4704,1.7248,2.5662
2021-09-10,106.9900,106.9900,104.9800,105.2000,32602300,107.7344,106.3763,1.3581,2.3245
2021-09-13,105.2600,105.2800,102.6300,104.8000,37767800,107.2830,106.2596,1.0234,2.0643
2021-09-14,105.5200,106.8200,104.4200,105.7300,40629500,107.0440,106.2203,0.8237,1.8162
2021-09-15,106.0000,106.3200,104.0300,105.6000,37998900,106.8219,106.1744,0.6475,1.5825
2021-09-16,104.9200,106.7500,103.7600,106.2200,38150300,106.7293,106.1778,0.5515,1.3763
2021-09-17,105.5600,105.9800,103.7100,103.8800,44528300,106.2909,106.0076,0.2834,1.1577
2021-09-20,101.5800,102.5100,99.5100,101.5500,45228400,105.5616,105.6774,-0.1158,0.9030
2021-09-21,102.1500,103.4300,101.1800,102.8200,35481500,105.1398,105.4657,-0.3259,0.6572
2021-09-22,102.8200,104.5600,102.2100,104.3800,34126300,105.0229,105.3853,-0.3624,0.4533
2021-09-23,104.8900,106.8600,103.8900,106.1500,32816700,105.1963,105.4419,-0.2456,0.3135
2021-09-24,105.1900,106.0500,104.6800,105.8000,26482600,105.2892,105.4685,-0.1793,0.2149
2021-09-27,105.0700,108.4400,103.4400,108.1600,51944300,105.7308,105.6678,0.0630,0.1846
2021-09-28,106.8400,107.6500,101.4200,101.5200,74469000,105.0830,105.3606,-0.2776,0.0921
2021-09-29,102.3000,102.6600,99.8100,100.3500,52224700,104.3549,104.9894,-0.6346,-0.0532
2021-09-30,102.0800,104.4400,101.9900,102.9000,57636700,104.1310,104.8347,-0.7036,-0.1833
2021-10-01,102.6000,103.0000,100.6400,102.4500,41491600,103.8724,104.6580,-0.7856,-0.3038
2021-10-04,101.7400,101.8500,99.8200,100.3400,41967100,103.3290,104.3382,-1.0092,-0.4448
2021-10-05,100.9200,102.8700,100.6100,101.8100,31455200,103.0953,104.1509,-1.0556,-0.5670
2021-10-06,100.4500,103.7200,100.3500,103.6400,39071700,103.1791,104.1130,-0.9340,-0.6404
2021-10-07,104.6000,107.9500,104.4600,106.4500,41543100,103.6823,104.2862,-0.6039,-0.6331
2021-10-08,106.5500,107.2800,104.8900,105.0600,30623000,103.8943,104.3435,-0.4492,-0.5963
2021-10-11,104.6200,107.2000,104.0200,104.6800,31284400,104.0151,104.3684,-0.3533,-0.5477
2021-10-12,105.1700,106.0400,104.3400,105.0400,34039900,104.1728,104.4182,-0.2453,-0.4872
2021-10-13,106.2800,109.8800,106.2500,109.1600,55631900,104.9401,104.7694,0.1707,-0.3556
2021-10-14,110.5000,112.2200,109.6300,111.9900,46900200,106.0247,105.3043,0.7204,-0.1404
2021-10-15,112.5100,112.8400,111.1100,112.1200,34203000,106.9624,105.8091,1.1533,0.1183
2021-10-18,111.9000,116.8800,111.3700,116.4300,47537800,108.4190,106.5959,1.8231,0.4593
2021-10-19,116.1600,117.1700,114.4700,116.3300,39593900,109.6360,107.3169,2.3191,0.8312
2021-10-20,116.2900,118.3000,115.4200,116.3900,34244800,110.6751,107.9890,2.6861,1.2022
2021-10-21,116.5000,119.6800,116.2600,119.3300,34794900,112.0066,108.8291,3.1776,1.5973
2021-10-22,120.8300,121.5600,118.3700,119.8200,38992700,113.2087,109.6432,3.5655,1.9909
2021-10-25,120.5200,123.4600,118.6000,122.3600,47834100,114.6166,110.5852,4.0314,2.3990
2021-10-26,122.9900,127.2000,122.5800,122.9300,59458900,115.8956,111.4996,4.3960,2.7984
2021-10-27,121.6300,128.0800,121.0500,122.2800,98245300,116.8778,112.2982,4.5796,3.1547
2021-10-28,122.8600,123.5000,120.2600,121.1600,58002500,117.5366,112.9546,4.5820,3.4401
2021-10-29,120.9500,122.5700,119.8800,120.2300,43320100,117.9510,113.4935,4.4574,3.6436
2021-11-01,119.4500,125.6700,118.1300,125.2300,54559800,119.0708,114.3629,4.7079,3.8565
2021-11-02,124.9800,128.4600,124.2000,127.6300,53491900,120.3876,115.3456,5.0420,4.0936
2021-11-03,127.7500,130.6000,126.7900,130.5300,59537800,121.9480,116.4704,5.4776,4.3704
2021-11-04,132.0100,139.0000,130.7700,137.5000,84825200,124.3406,118.0282,6.3124,4.7588
2021-11-05,139.1900,141.2200,134.4200,136.3400,64920600,126.1867,119.3846,6.8021,5.1674
2021-11-08,137.7000,153.6000,137.7000,150.1600,141493800,129.8749,121.6642,8.2106,5.7761
2021-11-9,154.0100,155.6500,143.8900,148.9200,98442600,132.8049,123.6832,9.1217,6.4452
2021-11-10,143.9300,146.3000,138.5200,139.8700,82989200,133.8918,124.8822,9.0096,6.9581
2021-11-11,142.9600,146.4700,140.8400,146.0100,67934800,135.7562,126.4472,9.3089,7.4283
2021-11-12,146.0300,148.5900,144.2500,147.8900,52162100,137.6229,128.0356,9.5873,7.8601
2021-11-15,148.0000,148.9800,142.8600,146.4900,52271300,138.9871,129.4026,9.5845,8.2050
2021-11-16,145.9300,153.0800,145.3400,152.4500,53100800,141.0583,131.1098,9.9485,8.5537
2021-11-17,151.9800,154.6600,149.6900,151.3400,54527500,142.6401,132.6083,10.0318,8.8493
2021-11-18,157.0700,158.8900,152.5600,155.0200,60612700,144.5447,134.2685,10.2762,9.1347
2021-11-19,155.7600,156.9200,153.4500,155.4100,41668900,146.2163,135.8345,10.3818,9.3841
2021-11-22,157.1400,161.8800,152.3900,152.5200,58674100,147.1861,137.0705,10.1156,9.5304
2021-11-23,150.4100,152.6600,145.3000,149.9200,62852700,147.6067,138.0223,9.5844,9.5412
2021-11-24,149.4600,157.9300,147.1900,157.8000,60677100,149.1749,139.4873,9.6876,9.5705
2021-11-26,155.8000,158.1000,152.8100,154.8100,36245100,150.0418,140.6223,9.4195,9.5403
2021-11-29,157.5000,162.5100,156.1000,161.9100,57438900,151.8677,142.1992,9.6685,9.5659
2021-11-30,163.2800,164.4600,155.6800,158.3700,75182500,152.8681,143.3970,9.4710,9.5470
2021-12-01,160.3700,160.8800,148.9200,149.1100,64039100,152.2899,143.8202,8.4697,9.3315
2021-12-02,147.6800,152.5300,146.4700,150.6800,56161200,152.0422,144.3283,7.7139,9.0080
2021-12-03,151.6500,152.3800,140.7200,144.0100,65910000,150.8065,144.3047,6.5017,8.5067
2021-12-06,141.1400,141.3100,134.2000,139.0600,66776500,148.9993,143.9162,5.0831,7.8220
2021-12-07,143.9000,145.7600,141.0000,144.8500,53359400,148.3610,143.9854,4.3756,7.1327
2021-12-08,144.9600,147.0400,142.7000,145.2400,40977500,147.8808,144.0783,3.8025,6.4667
2021-12-9,145.1600,146.6900,137.8000,138.1000,53019900,146.3761,143.6355,2.7406,5.7215
2021-12-10,141.2900,141.3700,135.8200,138.5500,42224300,145.1721,143.2588,1.9133,4.9598
2021-12-13,138.2500,139.4000,133.4200,133.8000,42174000,143.4225,142.5582,0.8644,4.1407
2021-12-14,131.6700,137.2400,130.6000,135.6000,50754600,142.2191,142.0427,0.1763,3.3478
2021-12-15,135.1100,146.6900,133.8100,146.5000,72425800,142.8777,142.3729,0.5048,2.7792
2021-12-16,147.0000,147.9300,137.0200,138.6400,63369600,142.2257,142.0964,0.1293,2.2492
2021-12-17,136.3000,142.0400,136.1100,137.7500,55642100,141.5371,141.7744,-0.2373,1.7519
2021-12-20,135.9700,138.2600,133.5200,135.8000,38195400,140.6545,141.3319,-0.6774,1.2661
2021-12-21,138.1900,144.5000,135.1500,144.2500,57785200,141.2077,141.5480,-0.3404,0.9448
2021-12-22,142.6500,144.5000,140.2700,143.8800,46923700,141.6188,141.7208,-0.1020,0.7354
2021-12-23,143.8900,149.0200,143.8500,146.1400,48653800,142.3144,142.0481,0.2662,0.6416
2021-12-27,147.5100,154.8900,147.2500,154.3600,53296400,144.1675,142.9601,1.2074,0.7548
2021-12-28,155.8800,156.7300,151.3800,153.1500,58699100,145.5495,143.7149,1.8345,0.9707
2021-12-29,152.8200,154.3400,147.2900,148.2600,51300200,145.9665,144.0516,1.9149,1.1595
2021-12-30,147.4400,148.8500,144.8500,145.1500,44358000,145.8408,144.1330,1.7079,1.2692
2021-12-31,146.1600,148.6100,143.5500,143.9000,49448100,145.5423,144.1157,1.4266,1.3007
2022-01-03,145.1400,151.6500,145.0200,150.2400,59396600,146.2650,144.5694,1.6956,1.3797
2022-01-04,151.0100,152.4200,140.7000,144.4200,80200500,145.9811,144.5583,1.4229,1.3883
2022-01-05,142.8200,143.7600,135.2900,136.1500,65403200,144.4687,143.9355,0.5332,1.2173
2022-01-06,136.1900,138.0000,131.7700,136.2300,64802900,143.2012,143.3647,-0.1635,0.9411
2022-01-07,136.2800,137.4400,131.1300,132.0000,58441100,141.4779,142.5229,-1.0449,0.5439
2022-01-10,129.0800,132.4200,125.0300,132.0000,84671300,140.0198,141.7434,-1.7236,0.0904
2022-01-11,133.4500,138.9900,131.5900,137.3100,77153900,139.6029,141.4150,-1.8121,-0.2901
2022-01-12,138.5900,140.5700,135.7700,137.4700,69669600,139.2747,141.1228,-1.8480,-0.6017
2022-01-13,139.4400,141.2500,131.8100,132.7400,76618100,138.2694,140.5018,-2.2324,-0.9278
2022-01-14,131.6800,137.0000,131.4300,136.8800,71078400,138.0557,140.2335,-2.1779,-1.1778
2022-01-18,134.5000,136.3900,131.5900,131.9300,56527400,137.1132,139.6185,-2.5052,-1.4433
2022-01-19,133.5500,134.5700,128.0200,128.2700,69831800,135.7527,138.7778,-3.0251,-1.7597
2022-01-20,126.0400,128.5100,121.4100,121.8900,91157300,133.6200,137.5269,-3.9069,-2.1891
2022-01-21,120.1400,125.0200,118.3900,118.8100,95685300,131.3415,136.1404,-4.7989,-2.7111
2022-01-24,115.4000,116.7700,107.5000,116.5300,116210100,129.0628,134.6878,-5.6250,-3.2938
2022-01-25,114.1000,114.8200,109.8600,111.1300,85102900,126.3039,132.9428,-6.6388,-3.9628
2022-01-26,114.5500,117.1600,108.6300,110.7100,94752600,123.9049,131.2959,-7.3910,-4.6485
2022-01-27,111.9600,112.7500,101.9400,102.6000,125954100,120.6272,129.1703,-8.5431,-5.4274
2022-01-28,101.5500,105.4000,99.3500,105.2400,98749500,118.2599,127.3977,-9.1377,-6.1695
2022-01-31,107.9300,114.3100,106.9000,114.2500,97206000,117.6430,126.4238,-8.7808,-6.6917
2022-02-01,116.7500,117.2600,112.7300,116.7800,122467900,117.5103,125.7094,-8.1992,-6.9932
